datetime,open,high,low,close,volume
2026-04-28 18:42:00,426.653,426.66,426.5,426.5,41236
2026-04-28 18:43:00,426.49,426.49,426.3001,426.35,49368
2026-04-28 18:44:00,426.34,426.72,426.335,426.69,60232
2026-04-28 18:45:00,426.6744,426.77,426.65,426.69,35340
2026-04-28 18:46:00,426.7275,426.76,426.57,426.64,44218
2026-04-28 18:47:00,426.67,426.67,426.4604,426.55,105475
2026-04-28 18:48:00,426.535,426.77,426.44,426.72,67279
2026-04-28 18:49:00,426.745,426.88,426.745,426.86,32589
2026-04-28 18:50:00,426.87,427.09,426.77,427.05,42314
2026-04-28 18:51:00,427.05,427.184,426.89,427.18,48901
2026-04-28 18:52:00,427.17,427.305,427.16,427.2,39100
2026-04-28 18:53:00,427.215,427.41,427.19,427.3601,38057
2026-04-28 18:54:00,427.37,427.5928,427.3,427.5,41030
2026-04-28 18:55:00,427.5,427.5,427.05,427.15,56226
2026-04-28 18:56:00,427.14,427.2799,426.94,427.085,74876
2026-04-28 18:57:00,427.085,427.32,427.0,427.3,82619
2026-04-28 18:58:00,427.3299,427.52,427.2737,427.48,38038
2026-04-28 18:59:00,427.5,427.7058,427.46,427.6437,38338
2026-04-28 19:00:00,427.62,427.645,427.17,427.4499,57225
2026-04-28 19:01:00,427.44,427.61,427.4,427.57,39208
2026-04-28 19:02:00,427.5618,427.6999,427.46,427.49,38282
2026-04-28 19:03:00,427.48,427.5,427.42,427.435,19688
2026-04-28 19:04:00,427.46,427.46,427.03,427.23,75976
2026-04-28 19:05:00,427.25,427.62,427.21,427.615,34325
2026-04-28 19:06:00,427.61,427.94,427.54,427.925,57465
2026-04-28 19:07:00,427.9202,427.97,427.8,427.84,42167
2026-04-28 19:08:00,427.82,427.93,427.78,427.87,25097
2026-04-28 19:09:00,427.8588,428.0,427.85,427.9,32012
2026-04-28 19:10:00,427.88,428.01,427.7989,427.98,35915
2026-04-28 19:11:00,427.98,428.06,427.815,427.92,57360
2026-04-28 19:12:00,427.92,428.0545,427.92,427.93,46811
2026-04-28 19:13:00,427.94,428.0,427.8,427.9,30288
2026-04-28 19:14:00,427.9,427.9,427.64,427.66,43588
2026-04-28 19:15:00,427.6574,427.82,427.63,427.72,40976
2026-04-28 19:16:00,427.7,427.83,427.5,427.51,39411
2026-04-28 19:17:00,427.49,427.61,427.37,427.465,33421
2026-04-28 19:18:00,427.465,427.79,427.41,427.64,37688
2026-04-28 19:19:00,427.64,427.83,427.64,427.8173,39644
2026-04-28 19:20:00,427.7901,427.92,427.71,427.809,745706
2026-04-28 19:21:00,427.81,427.93,427.64,427.8801,47744
2026-04-28 19:22:00,427.88,428.12,427.87,428.08,65665
2026-04-28 19:23:00,428.08,428.22,427.945,428.14,63120
2026-04-28 19:24:00,428.16,428.3,428.0501,428.29,50419
2026-04-28 19:25:00,428.3,428.48,428.27,428.455,108952
2026-04-28 19:26:00,428.46,428.71,428.455,428.59,73316
2026-04-28 19:27:00,428.61,428.71,428.47,428.6286,65188
